,folder,filename,entity,score,word,start,end
2076,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,B-PER,0.99505424,Max,799,802
2077,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,I-PER,0.98682004,Plan,803,807
2078,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,I-PER,0.48563126,##ck,807,809
2079,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,I-PER,0.9653869,Nair,810,814
2080,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,B-PER,0.93508625,Nan,816,819
2081,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,B-PER,0.9495667,India,836,841
2082,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,I-PER,0.50811,Palmer,842,848
2083,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,B-PER,0.96462137,Joshua,850,856
2084,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,B-ORG,0.56128556,V,858,859
2085,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,I-ORG,0.59966946,##rix,861,864
2086,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,B-ORG,0.8186706,LLC,866,869
2087,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,B-PER,0.76994246,Patel,870,875
2088,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,B-ORG,0.66058844,Pa,877,879
2089,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,I-ORG,0.7849257,##res,879,882
2090,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,I-ORG,0.6882819,##ma,882,884
2091,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,B-ORG,0.98455507,N,886,887
2092,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,I-ORG,0.3499332,##I,887,888
2093,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,I-PER,0.5325748,Pi,890,892
2094,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,I-ORG,0.7928761,##uno,892,895
2095,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,I-ORG,0.8213833,##va,895,897
2096,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,B-ORG,0.9628663,Victoria,899,907
2097,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,B-ORG,0.99423593,IBM,909,912
2098,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,I-ORG,0.4864891,P,913,914
2099,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,I-ORG,0.5741148,##ris,914,917
2100,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,I-ORG,0.98296577,##bis,917,920
2101,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,I-ORG,0.98987854,##ko,920,922
2102,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,I-ORG,0.8476065,-,922,923
2103,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,I-ORG,0.8918874,Ye,923,925
2104,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,I-ORG,0.9494158,##n,925,926
2105,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,B-ORG,0.6304334,Melanie,928,935
2106,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,B-ORG,0.98663145,UC,937,939
2107,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,I-ORG,0.9932367,Channel,940,947
2108,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,I-ORG,0.961471,Islands,948,955
2109,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,B-ORG,0.7316664,Sc,956,958
2110,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,I-ORG,0.9627228,##hul,958,961
2111,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,I-ORG,0.9340859,##z,961,962
2112,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,B-PER,0.953322,Michael,964,971
2113,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,B-ORG,0.99539196,Virginia,973,981
2114,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,I-ORG,0.9943961,Tech,982,986
2115,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,B-ORG,0.5840988,Te,987,989
2116,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,I-ORG,0.9678563,##o,989,990
2117,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,B-ORG,0.6400426,P,992,993
2118,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,I-ORG,0.4038726,##eil,993,996
2119,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,I-ORG,0.8693264,##i,996,997
2120,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,B-ORG,0.9263178,I,999,1000
2121,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,I-ORG,0.6285889,##CE,1000,1002
2122,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,I-ORG,0.81523126,Singapore,1004,1013
2123,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,B-PER,0.99334973,J,1021,1022
2124,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,I-PER,0.42465726,##asi,1022,1025
2125,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,B-PER,0.791227,##m,1025,1026
2126,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,B-PER,0.91881657,Li,1028,1030
2127,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,B-PER,0.55315673,##ox,1030,1032
2128,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,I-PER,0.76189923,Wolf,1033,1037
2129,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,B-PER,0.98002326,William,1039,1046
2130,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,B-ORG,0.99451655,Cal,1048,1051
2131,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,I-ORG,0.99293077,##tech,1051,1055
2132,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,I-ORG,0.9962463,Xu,1056,1058
2133,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,B-PER,0.91052425,Yan,1060,1063
2134,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,B-ORG,0.9929202,Cal,1065,1068
2135,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,I-ORG,0.9870265,##tech,1068,1072
2136,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,I-ORG,0.9928248,Ahmed,1074,1079
2137,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,B-PER,0.95505196,Toni,1081,1085
2138,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,B-ORG,0.99624723,Harvard,1088,1095
2139,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,I-ORG,0.9445352,University,1096,1106
2140,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,B-PER,0.85486996,Al,1107,1109
2141,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,I-PER,0.98256564,Sai,1110,1113
2142,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,I-PER,0.9671467,##hat,1113,1116
2143,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,I-ORG,0.6740483,##i,1116,1117
2144,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,B-PER,0.9854064,Z,1119,1120
2145,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,B-PER,0.38078308,##ab,1123,1125
2146,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,B-ORG,0.9921257,Cal,1127,1130
2147,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,I-ORG,0.9926317,##tech,1130,1134
2148,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,I-ORG,0.9967803,Anderson,1135,1143
2149,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,B-PER,0.9888939,Don,1145,1148
2150,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,B-PER,0.41333482,##de,1148,1150
2151,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,B-PER,0.96753055,V,1152,1153
2152,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,B-PER,0.7507535,##as,1153,1155
2153,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,B-PER,0.95043397,##par,1155,1158
2154,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,B-PER,0.68411785,An,1159,1161
2155,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,I-PER,0.82089347,##s,1161,1162
2156,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,I-PER,0.76945615,##lyn,1162,1165
2157,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,B-PER,0.98233056,Eric,1167,1171
2158,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,B-ORG,0.972787,U,1173,1174
2159,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,I-ORG,0.99521625,Texas,1175,1180
2160,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,B-PER,0.91117334,Austin,1182,1188
2161,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,I-PER,0.9555005,Bell,1189,1193
2162,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,I-ORG,0.8624816,##mann,1193,1197
2163,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,B-ORG,0.84361196,Erik,1199,1203
2164,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,I-ORG,0.500106,##a,1203,1204
2165,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,I-ORG,0.9163281,WWF,1206,1209
2166,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,I-ORG,0.61509067,De,1210,1212
2167,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,I-ORG,0.4854406,##uts,1212,1215
2168,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,I-ORG,0.7476948,##land,1217,1221
2169,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,I-ORG,0.7501973,Ben,1222,1225
2170,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,I-ORG,0.72090733,##ite,1225,1228
2171,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,I-ORG,0.7325129,##z,1228,1229
2172,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,I-ORG,0.7027017,Diego,1231,1236
2173,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,I-ORG,0.9735561,Federal,1239,1246
2174,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,I-ORG,0.44699016,B,1247,1248
2175,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,I-ORG,0.90013707,Berlin,1255,1261
2176,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,B-ORG,0.4622835,Jacob,1263,1268
2177,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,I-ORG,0.8655328,City,1270,1274
2178,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,B-ORG,0.75440973,Hope,1278,1282
2179,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,B-ORG,0.40506196,B,1283,1284
2180,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,I-ORG,0.7517761,##iel,1284,1287
2181,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,I-ORG,0.7536169,##aws,1287,1290
2182,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,I-ORG,0.7903384,##ki,1290,1292
2183,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,B-ORG,0.90237606,Christopher,1294,1305
2184,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,I-ORG,0.6770005,U,1307,1308
2185,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,I-ORG,0.50685066,##ls,1308,1310
2186,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,B-ORG,0.97462827,National,1313,1321
2187,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,I-ORG,0.9502122,Institute,1322,1331
2188,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,I-ORG,0.9753676,Science,1335,1342
2189,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,I-ORG,0.94494444,&,1343,1344
2190,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,I-ORG,0.9870733,Technology,1345,1355
2191,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,I-ORG,0.94920224,Blackwell,1356,1365
2192,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,B-ORG,0.93278396,Helen,1367,1372
2193,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,I-ORG,0.73518974,U,1374,1375
2194,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,B-ORG,0.68604046,Wisconsin,1376,1385
2195,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,I-ORG,0.94107646,Madison,1387,1394
2196,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,I-ORG,0.7725713,Blu,1395,1398
2197,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,I-ORG,0.5319018,##men,1398,1401
2198,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,I-ORG,0.811794,##feld,1401,1405
2199,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,I-ORG,0.6224891,Carl,1407,1411
2200,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,I-ORG,0.4541295,##P,1417,1418
2201,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,I-ORG,0.5790761,##re,1418,1420
2202,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,I-ORG,0.94286597,##cision,1420,1426
2203,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,I-ORG,0.99036753,Products,1427,1435
2204,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,B-ORG,0.628069,Can,1436,1439
2205,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,I-ORG,0.6625855,##zzo,1441,1444
2206,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,I-ORG,0.81130624,Louis,1446,1451
2207,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,B-ORG,0.94894505,Or,1453,1455
2208,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,I-ORG,0.71389264,##bit,1455,1458
2209,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,I-ORG,0.5794256,##al,1458,1460
2210,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,B-ORG,0.8552748,AT,1461,1463
2211,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,I-ORG,0.77410805,##K,1463,1464
2212,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,I-ORG,0.7655906,Chang,1465,1470
2213,"/mnt/c/Users/sdavison/temp/desktop_grubbs_assistant/2 RHG/Grants/0 NIH bio , other support, facilities/Mentees 2019",Collaborators 2019.docx,B-ORG,0.9399647,Alice,1472,1477
